gene,gene_index,mean,var
RPL9,7460,15.98466448589131,44.60332359059328
UCHL1,7479,5.582876537788078,29.856700445180554
PHOX2B,7482,0.00012015302830913246,0.00018827338966928485
GABRA2,7510,0.03914695854724255,0.06604934576837548
GABRA4,7513,0.004252049384655258,0.006959998262024735
GABRB1,7514,0.0414971111290174,0.0743578015658768
CORIN,7518,0.06717969706642889,0.13148515018445753
OCIAD2,7531,2.5914950518328834,5.358315264059226
SPATA18,7538,0.08727696991861883,0.1386736463330264
RASL11B,7544,0.206555276215231,0.45260981007457457
GSX2,7553,0.0034165529493338375,0.008337709710938506
NMU,7571,0.27529522316710864,0.516682009916754
HOPX,7586,0.15981406208400417,0.6575590192158633
IGFBP7,7592,0.22644829937217476,1.9708254477951668
UGT2B11,7643,0.00031586868033155885,0.0006769813270759823
UGT2B28,7644,0.00033980839831144273,0.0006943737989014366
SULT1E1,7650,0.006168477412233559,0.030983811989529913
C4orf40,7656,0.024419132353118413,0.08762668551159523
FDCSP,7658,0.00455323772528476,0.010837851433076676
CSN3,7659,0.0004372449458567093,0.0037939893686358785
AMTN,7665,0.0018449427789181052,0.02951492419916975
AMBN,7666,0.3313797026804057,5.076326586393421
RUFY3,7671,1.2550061164171504,2.3573900059234263
RASSF6,7689,0.10037086894752623,0.1577895100499308
IL8,7691,0.0033544077873157952,0.10477452465585453
CXCL1,7694,0.0019210858793198787,0.02388611699221458
CXCL5,7697,0.0008322885835142714,0.0013850352938694905
CXCL3,7698,0.004697604381148733,0.03861019592619851
CXCL2,7699,0.00086676155457029,0.0024416367311938607
PARM1,7710,0.24171843028311163,0.3836484870991947
RP11-542G1.1,7714,0.02130583299834134,0.03584727429726056
ART3,7732,0.0028217804379033684,0.004971173730166594
CXCL10,7733,0.0009188591551869176,0.09436440274075097
CXCL11,7734,0.0024653465337109498,0.004525779614586187
CCNI,7746,7.1154144530050205,22.35495012736019
CXCL13,7749,0.0012414703903310801,0.0020270711663652008
ANXA3,7753,0.08898823211356603,0.1363941028568004
RP11-234K19.1,7762,1.5402317284816224e-05,2.3557320559933024e-05
PCAT4,7764,0.0001583386678583937,0.0002816725933466468
PRDM8,7767,0.009512599882239499,0.019280932328475872
BMP3,7770,0.009062378295635366,0.01387973246164898
RP11-100N20.1,7772,2.2904764466000925e-05,4.303948782922866e-05
RASGEF1B,7773,0.15313212478907143,0.37686488594770734
HNRNPDL,7778,5.0077540048891995,8.389030706395943
SCD5,7782,0.7328519205219416,1.2192913014706344
NKX6-1,7798,0.061064409029933917,0.10218119979495603
SPARCL1,7816,0.04806817338482022,0.16700962624198823
